BEEID,CNUM,CHOICE,SYM,LOWNUM,HIGHNUM,SHAPE
21,5,1,A,6,8,CIRCLE
21,6,0,A,4,8,TRIANGLE
21,7,1,A,4,8,TRIANGLE
21,8,1,A,6,8,CIRCLE
21,9,1,A,6,8,CIRCLE
21,10,0,A,6,8,CIRCLE
21,11,0,A,6,8,CIRCLE
21,12,0,A,4,10,STAR
21,13,1,A,4,10,STAR
21,14,1,A,4,10,STAR
21,15,0,A,4,10,STAR
21,16,1,A,6,10,TRIANGLE
21,17,1,A,6,10,TRIANGLE
21,18,0,A,6,10,TRIANGLE
21,19,1,A,6,10,CIRCLE
21,20,1,A,6,10,CIRCLE
21,21,0,A,6,10,CIRCLE
21,22,1,A,6,10,TRIANGLE
21,23,1,A,6,10,TRIANGLE
21,24,0,A,6,10,TRIANGLE
21,25,0,A,6,10,TRIANGLE
21,26,1,A,8,10,SQUARE
21,27,1,A,8,10,SQUARE
21,28,1,A,8,10,SQUARE
21,29,0,A,8,10,SQUARE
21,30,0,A,4,6,TRIANGLE
21,31,0,A,4,6,TRIANGLE
21,32,1,A,4,6,TRIANGLE
21,33,0,A,8,10,CIRCLE
21,34,0,A,8,10,CIRCLE
21,35,0,A,8,10,CIRCLE
21,36,1,A,8,10,STAR
21,37,0,A,8,10,STAR
21,38,1,A,8,10,STAR
21,39,1,A,8,10,STAR
21,40,0,A,4,6,TRIANGLE
21,41,1,A,4,6,TRIANGLE
21,42,1,A,4,6,TRIANGLE
21,43,1,A,4,10,SQUARE
21,44,1,A,4,10,SQUARE
21,45,0,A,4,10,SQUARE
21,46,1,A,4,10,SQUARE
21,47,1,A,4,10,STAR
21,48,1,A,4,10,STAR
21,49,1,A,4,10,STAR
21,50,0,A,8,10,SQUARE
21,51,0,A,8,10,SQUARE
21,52,0,A,8,10,SQUARE
21,53,0,A,6,10,TRIANGLE
21,54,1,A,6,10,TRIANGLE
21,55,1,A,6,10,TRIANGLE
21,56,0,A,4,8,STAR
21,57,0,A,4,8,STAR
21,58,0,A,4,8,TRIANGLE
21,59,1,A,4,8,TRIANGLE
21,60,1,A,4,8,TRIANGLE
21,61,1,A,4,8,TRIANGLE
21,62,0,A,4,8,TRIANGLE
21,63,1,A,4,8,TRIANGLE
21,64,0,A,6,8,SQUARE
21,65,0,A,6,8,SQUARE
21,66,1,A,6,8,SQUARE
21,67,1,A,4,6,CIRCLE
21,68,1,A,4,6,CIRCLE
21,69,1,A,4,6,CIRCLE
21,70,0,A,4,6,CIRCLE
21,71,1,A,6,10,SQUARE
21,72,1,A,6,10,SQUARE
21,73,0,A,6,10,SQUARE
21,74,1,A,6,10,SQUARE
21,75,1,A,4,6,TRIANGLE
21,76,1,A,4,6,TRIANGLE
21,77,1,A,4,6,TRIANGLE
21,78,1,A,4,6,TRIANGLE
21,79,0,A,4,8,STAR
21,80,1,A,4,8,STAR
21,81,0,A,4,8,STAR
21,82,1,A,4,8,STAR
21,83,1,A,8,10,CIRCLE
21,84,0,A,8,10,CIRCLE
21,85,1,A,8,10,CIRCLE
21,86,0,A,4,10,STAR
21,87,0,A,4,10,STAR
21,88,1,A,4,10,STAR
21,89,1,A,4,10,STAR
21,90,1,A,4,6,SQUARE
21,91,0,A,4,6,SQUARE
21,92,1,A,4,6,SQUARE
21,93,1,A,4,8,TRIANGLE
21,94,1,A,4,8,TRIANGLE
21,95,1,A,4,8,TRIANGLE
21,96,1,A,6,10,STAR
21,97,0,A,6,10,STAR
21,98,1,A,6,10,STAR
21,99,1,A,4,8,TRIANGLE
21,100,1,A,4,8,TRIANGLE
22,1,1,A,4,8,STAR
22,2,1,A,4,8,STAR
22,3,0,A,4,8,STAR
22,4,1,A,4,8,STAR
22,5,0,A,8,10,TRIANGLE
22,6,1,A,8,10,TRIANGLE
22,7,0,A,8,10,TRIANGLE
22,8,0,A,4,8,STAR
22,9,0,A,4,8,STAR
22,10,1,A,4,8,STAR
22,11,0,A,4,8,STAR
22,12,1,A,6,8,CIRCLE
22,13,1,A,6,8,CIRCLE
22,14,1,A,6,8,CIRCLE
22,15,1,A,6,8,CIRCLE
22,16,0,A,4,10,SQUARE
22,17,1,A,4,10,SQUARE
22,18,1,A,4,10,SQUARE
22,19,0,A,4,10,SQUARE
22,20,0,A,4,10,SQUARE
22,21,1,A,4,6,CIRCLE
22,22,0,A,4,6,CIRCLE
22,23,0,A,4,6,CIRCLE
22,24,0,A,8,10,SQUARE
22,25,1,A,8,10,SQUARE
22,26,1,A,4,10,STAR
22,27,1,A,4,10,STAR
22,28,0,A,4,10,STAR
22,29,1,A,4,10,STAR
22,30,1,A,4,6,CIRCLE
22,31,1,A,4,6,CIRCLE
22,32,0,A,4,6,CIRCLE
22,33,1,A,4,6,CIRCLE
22,34,1,A,4,6,CIRCLE
22,35,0,A,4,10,STAR
22,36,1,A,4,10,STAR
22,37,1,A,4,10,STAR
22,38,1,A,6,8,SQUARE
22,39,0,A,6,8,SQUARE
22,40,1,A,6,8,SQUARE
22,41,1,A,8,10,TRIANGLE
22,42,0,A,8,10,TRIANGLE
22,43,1,A,8,10,TRIANGLE
22,44,1,A,8,10,TRIANGLE
22,45,0,A,8,10,TRIANGLE
22,46,0,A,8,10,TRIANGLE
22,47,1,A,4,6,STAR
22,48,1,A,4,6,STAR
22,49,1,A,4,6,STAR
22,50,1,A,4,6,STAR
22,51,1,A,6,10,TRIANGLE
22,52,1,A,6,10,TRIANGLE
22,53,1,A,6,10,TRIANGLE
22,54,0,A,4,8,SQUARE
22,55,0,A,4,8,SQUARE
22,56,0,A,4,8,SQUARE
22,57,1,A,4,6,CIRCLE
22,58,1,A,4,6,CIRCLE
22,59,1,A,4,6,CIRCLE
22,60,0,A,4,6,CIRCLE
22,61,1,A,8,10,STAR
22,62,1,A,8,10,STAR
22,63,0,A,8,10,STAR
22,64,0,A,8,10,STAR
22,65,1,A,6,8,TRIANGLE
22,66,1,A,6,8,TRIANGLE
22,67,1,A,6,8,TRIANGLE
22,68,1,A,6,8,TRIANGLE
22,69,1,A,4,10,CIRCLE
22,70,1,A,4,10,CIRCLE
22,71,1,A,4,10,CIRCLE
22,72,0,A,4,10,TRIANGLE
22,73,1,A,4,10,TRIANGLE
22,74,1,A,4,10,TRIANGLE
22,75,1,A,4,10,TRIANGLE
22,76,1,A,4,10,TRIANGLE
22,77,1,A,8,10,CIRCLE
22,78,1,A,8,10,CIRCLE
22,79,1,A,8,10,CIRCLE
22,80,1,A,8,10,CIRCLE
22,81,1,A,4,8,SQUARE
22,82,0,A,4,8,SQUARE
22,83,0,A,4,8,SQUARE
22,84,1,A,4,8,SQUARE
22,85,0,A,4,8,SQUARE
22,86,1,A,6,10,STAR
22,87,0,A,6,10,STAR
22,88,0,A,6,10,STAR
22,89,1,A,6,10,STAR
22,90,1,A,6,10,STAR
22,91,1,A,8,10,TRIANGLE
22,92,1,A,8,10,TRIANGLE
22,93,1,A,8,10,TRIANGLE
22,94,0,A,8,10,TRIANGLE
22,95,1,A,6,8,CIRCLE
22,96,1,A,6,8,CIRCLE
22,97,1,A,6,8,CIRCLE
22,98,1,A,6,8,CIRCLE
22,99,1,A,6,8,CIRCLE
22,100,0,A,6,8,CIRCLE
23,1,1,S,4,8,SQUARE
23,2,1,S,4,8,SQUARE
23,3,1,S,4,8,SQUARE
23,4,0,S,4,8,SQUARE
23,5,1,S,4,8,SQUARE
23,6,1,S,6,10,CIRCLE
23,7,0,S,6,10,CIRCLE
23,8,1,S,6,10,CIRCLE
23,9,1,S,4,8,STAR
23,10,0,S,4,8,STAR
23,11,0,S,4,8,STAR
23,12,1,S,4,8,TRIANGLE
23,13,0,S,4,8,TRIANGLE
23,14,1,S,4,8,TRIANGLE
23,15,0,S,4,8,TRIANGLE
23,16,0,S,8,10,STAR
23,17,1,S,8,10,STAR
23,18,1,S,8,10,STAR
23,19,0,S,4,8,TRIANGLE
23,20,1,S,4,8,TRIANGLE
23,21,0,S,4,8,TRIANGLE
23,22,1,S,4,6,STAR
23,23,1,S,4,6,STAR
23,24,0,S,4,6,STAR
23,25,1,S,8,10,SQUARE
23,26,0,S,8,10,SQUARE
23,27,0,S,8,10,SQUARE
23,28,1,S,8,10,SQUARE
23,29,0,S,4,6,STAR
23,30,1,S,4,6,STAR
23,31,1,S,4,6,STAR
23,32,0,S,8,10,CIRCLE
23,33,1,S,8,10,CIRCLE
23,34,0,S,8,10,CIRCLE
23,35,0,S,8,10,CIRCLE
23,36,0,S,4,6,SQUARE
23,37,1,S,4,6,SQUARE
23,38,0,S,4,6,SQUARE
23,39,0,S,4,10,CIRCLE
23,40,0,S,4,10,CIRCLE
23,41,1,S,4,10,CIRCLE
23,42,1,S,6,8,TRIANGLE
23,43,1,S,6,8,TRIANGLE
23,44,0,S,6,8,TRIANGLE
23,45,1,S,4,6,STAR
23,46,1,S,4,6,STAR
23,47,1,S,4,6,SQUARE
23,48,0,S,4,6,SQUARE
23,49,0,S,4,6,SQUARE
23,50,1,S,4,8,CIRCLE
23,51,1,S,4,8,CIRCLE
23,52,1,S,4,8,TRIANGLE
23,53,0,S,4,8,TRIANGLE
23,54,1,S,4,8,TRIANGLE
23,55,0,S,4,8,TRIANGLE
23,56,1,S,4,8,TRIANGLE
23,57,0,S,8,10,CIRCLE
23,58,1,S,8,10,CIRCLE
23,59,1,S,8,10,TRIANGLE
23,60,1,S,8,10,TRIANGLE
23,61,0,S,8,10,TRIANGLE
23,62,0,S,4,8,CIRCLE
23,63,1,S,4,8,CIRCLE
23,64,0,S,4,8,CIRCLE
23,65,0,S,4,8,CIRCLE
23,66,1,S,6,9,TRIANGLE
23,67,1,S,6,9,TRIANGLE
23,68,1,S,6,9,TRIANGLE
23,69,1,S,6,9,TRIANGLE
23,70,1,S,4,10,STAR
23,71,0,S,4,10,STAR
23,72,1,S,4,10,STAR
23,73,0,S,4,10,STAR
23,74,0,S,6,10,CIRCLE
23,75,0,S,6,10,CIRCLE
23,76,1,S,6,8,STAR
23,77,1,S,6,8,STAR
23,78,0,S,8,10,SQUARE
23,79,1,S,8,10,SQUARE
23,80,1,S,8,10,SQUARE
23,81,1,S,8,10,SQUARE
23,82,1,S,4,6,CIRCLE
23,83,1,S,4,6,CIRCLE
23,84,0,S,4,6,CIRCLE
23,85,1,S,4,6,CIRCLE
23,86,0,S,8,10,STAR
23,87,0,S,8,10,STAR
23,88,0,S,8,10,STAR
23,89,0,S,8,10,STAR
23,90,1,S,4,8,TRIANGLE
23,91,0,S,4,8,TRIANGLE
23,92,1,S,4,8,TRIANGLE
23,93,0,S,4,6,CIRCLE
23,94,0,S,4,6,CIRCLE
23,95,1,S,4,8,TRIANGLE
23,96,0,S,6,10,CIRCLE
23,97,0,S,6,10,CIRCLE
23,98,1,S,6,10,CIRCLE
23,99,1,S,6,10,CIRCLE
23,100,0,S,4,8,TRIANGLE
24,1,0,S,4,10,CIRCLE
24,2,0,S,4,10,CIRCLE
24,3,1,S,4,6,TRIANGLE
24,4,1,S,4,6,TRIANGLE
24,5,1,S,8,10,SQUARE
24,6,0,S,8,10,SQUARE
24,7,1,S,8,10,CIRCLE
24,8,0,S,8,10,CIRCLE
24,9,1,S,6,10,SQUARE
24,10,0,S,6,10,SQUARE
24,11,1,S,6,10,SQUARE
24,12,0,S,4,8,STAR
24,13,1,S,4,8,STAR
24,14,1,S,4,8,STAR
24,15,0,S,6,8,CIRCLE
24,16,0,S,6,8,CIRCLE
24,17,0,S,6,8,CIRCLE
24,18,0,S,4,6,TRIANGLE
24,19,1,S,4,6,TRIANGLE
24,20,1,S,4,6,TRIANGLE
24,21,1,S,4,6,TRIANGLE
24,22,1,S,4,10,SQUARE
24,23,0,S,4,10,SQUARE
24,24,1,S,4,10,SQUARE
24,25,1,S,4,10,SQUARE
24,26,0,S,8,10,CIRCLE
24,27,1,S,8,10,CIRCLE
24,28,0,S,6,10,TRIANGLE
24,29,0,S,6,10,TRIANGLE
24,30,0,S,6,10,TRIANGLE
24,31,0,S,4,10,CIRCLE
24,32,1,S,4,10,CIRCLE
24,33,0,S,4,10,CIRCLE
24,34,1,S,4,10,SQUARE
24,35,0,S,4,10,SQUARE
24,36,0,S,4,10,SQUARE
24,37,0,S,4,10,SQUARE
24,38,1,S,4,10,SQUARE
24,39,1,S,8,10,STAR
24,40,0,S,8,10,STAR
24,41,1,S,8,10,STAR
24,42,0,S,8,10,STAR
24,43,1,S,6,8,SQUARE
24,44,1,S,6,8,SQUARE
24,45,0,S,6,8,SQUARE
24,46,1,S,6,8,SQUARE
24,47,0,S,8,10,TRIANGLE
24,48,0,S,8,10,TRIANGLE
24,49,0,S,8,10,TRIANGLE
24,50,1,S,4,6,SQUARE
24,51,1,S,4,6,SQUARE
24,52,0,S,4,6,SQUARE
24,53,0,S,6,8,STAR
24,54,1,S,6,8,STAR
24,55,1,S,6,8,STAR
24,56,1,S,6,8,STAR
24,57,0,S,6,8,STAR
24,58,1,S,4,10,CIRCLE
24,59,0,S,4,10,CIRCLE
24,60,0,S,4,10,CIRCLE
24,61,1,S,4,10,CIRCLE
24,62,1,S,4,10,TRIANGLE
24,63,1,S,4,10,TRIANGLE
24,64,1,S,4,10,TRIANGLE
24,65,1,S,4,10,TRIANGLE
24,66,1,S,4,10,SQUARE
24,67,1,S,4,10,SQUARE
24,68,0,S,4,10,SQUARE
24,69,1,S,4,10,SQUARE
24,70,0,S,4,6,STAR
24,71,1,S,4,6,STAR
24,72,1,S,4,10,CIRCLE
24,73,1,S,4,10,CIRCLE
24,74,1,S,4,10,SQUARE
24,75,0,S,4,10,SQUARE
24,76,0,S,4,10,SQUARE
24,77,1,S,4,10,SQUARE
24,78,1,S,4,8,STAR
24,79,1,S,4,8,STAR
24,80,1,S,4,8,STAR
24,81,1,S,4,8,STAR
24,82,1,S,4,10,CIRCLE
24,83,1,S,4,10,CIRCLE
24,84,0,S,8,10,STAR
24,85,1,S,8,10,STAR
24,86,1,S,8,10,STAR
24,87,1,S,4,6,SQUARE
24,88,0,S,4,6,SQUARE
24,89,0,S,4,6,STAR
24,90,1,S,4,6,STAR
24,91,0,S,4,6,STAR
24,92,1,S,4,8,CIRCLE
24,93,0,S,4,8,CIRCLE
24,94,0,S,4,8,CIRCLE
24,95,1,S,4,8,STAR
24,96,1,S,4,8,STAR
24,97,1,S,4,8,STAR
24,98,1,S,6,10,CIRCLE
24,99,1,S,6,10,CIRCLE
24,100,0,S,4,10,STAR
25,1,1,A,6,10,CIRCLE
25,2,0,A,6,10,CIRCLE
25,3,0,A,6,10,CIRCLE
25,4,1,A,6,10,CIRCLE
25,5,1,A,4,10,TRIANGLE
25,6,0,A,4,10,TRIANGLE
25,7,1,A,4,8,STAR
25,8,0,A,4,8,STAR
25,9,1,A,4,8,STAR
25,10,0,A,4,8,SQUARE
25,11,1,A,4,8,SQUARE
25,12,1,A,4,8,SQUARE
25,13,1,A,4,8,SQUARE
25,14,0,A,4,10,TRIANGLE
25,15,0,A,4,10,TRIANGLE
25,16,1,A,4,10,TRIANGLE
25,17,0,A,4,8,SQUARE
25,18,1,A,4,8,SQUARE
25,19,1,A,4,8,SQUARE
25,20,0,A,4,8,SQUARE
25,21,1,A,6,10,STAR
25,22,0,A,6,10,STAR
25,23,0,A,6,10,STAR
25,24,0,A,4,6,CIRCLE
25,25,1,A,4,6,CIRCLE
25,26,1,A,4,6,CIRCLE
25,27,0,A,4,6,CIRCLE
25,28,1,A,4,6,CIRCLE
25,29,0,A,4,6,CIRCLE
25,30,0,A,4,6,CIRCLE
25,31,0,A,8,10,STAR
25,32,0,A,8,10,STAR
25,33,0,A,8,10,STAR
25,34,1,A,4,10,TRIANGLE
25,35,0,A,4,10,TRIANGLE
25,36,0,A,4,10,TRIANGLE
25,37,0,A,4,10,TRIANGLE
25,38,1,A,8,10,CIRCLE
25,39,1,A,8,10,CIRCLE
25,40,1,A,8,10,CIRCLE
25,41,1,A,8,10,STAR
25,42,0,A,8,10,STAR
25,43,1,A,8,10,STAR
25,44,0,A,4,10,CIRCLE
25,45,1,A,4,10,CIRCLE
25,46,1,A,4,10,CIRCLE
25,47,1,A,4,10,CIRCLE
25,48,1,A,4,6,STAR
25,49,1,A,4,6,STAR
25,50,1,A,4,6,STAR
25,51,1,A,6,8,CIRCLE
25,52,1,A,6,8,CIRCLE
25,53,0,A,6,8,CIRCLE
25,54,0,A,6,8,CIRCLE
25,55,1,A,4,10,TRIANGLE
25,56,0,A,4,10,TRIANGLE
25,57,1,A,6,8,CIRCLE
25,58,1,A,6,8,CIRCLE
25,59,0,A,6,8,CIRCLE
25,60,0,A,6,8,CIRCLE
25,61,0,A,6,8,SQUARE
25,62,1,A,6,8,SQUARE
25,63,1,A,6,8,SQUARE
25,64,0,A,6,8,SQUARE
25,65,1,A,4,10,TRIANGLE
25,66,0,A,4,10,TRIANGLE
25,67,1,A,4,10,TRIANGLE
25,68,0,A,4,10,TRIANGLE
25,69,0,A,4,10,TRIANGLE
25,70,0,A,4,6,SQUARE
25,71,0,A,4,6,SQUARE
25,72,0,A,4,6,SQUARE
25,73,1,A,4,6,SQUARE
25,74,1,A,4,6,STAR
25,75,1,A,4,6,STAR
25,76,0,A,4,6,STAR
25,77,1,A,4,6,STAR
25,78,1,A,4,8,SQUARE
25,79,1,A,4,8,SQUARE
25,80,0,A,4,8,SQUARE
25,81,1,A,4,8,SQUARE
25,82,1,A,4,8,SQUARE
25,83,0,A,4,10,CIRCLE
25,84,1,A,4,10,CIRCLE
25,85,1,A,4,10,CIRCLE
25,86,1,A,4,10,CIRCLE
25,87,0,A,4,10,SQUARE
25,88,1,A,4,10,SQUARE
25,89,1,A,4,10,SQUARE
25,90,1,A,8,10,TRIANGLE
25,91,1,A,8,10,TRIANGLE
25,92,1,A,8,10,TRIANGLE
25,93,0,A,8,10,TRIANGLE
25,94,0,A,6,8,STAR
25,95,1,A,6,8,STAR
25,96,1,A,6,8,STAR
25,97,1,A,6,8,STAR
25,98,1,A,6,8,STAR
25,99,1,A,6,10,TRIANGLE
25,100,0,A,6,10,TRIANGLE
26,1,0,S,4,6,SQUARE
26,2,0,S,4,6,SQUARE
26,3,1,S,4,8,CIRCLE
26,4,1,S,4,8,CIRCLE
26,5,0,S,4,8,CIRCLE
26,6,0,S,4,10,TRIANGLE
26,7,0,S,4,10,TRIANGLE
26,8,1,S,4,10,TRIANGLE
26,9,1,S,4,10,TRIANGLE
26,10,1,S,8,10,CIRCLE
26,11,0,S,8,10,CIRCLE
26,12,0,S,8,10,STAR
26,13,1,S,8,10,STAR
26,14,1,S,8,10,STAR
26,15,0,S,4,8,SQUARE
26,16,0,S,4,8,SQUARE
26,17,1,S,4,8,SQUARE
26,18,1,S,6,10,TRIANGLE
26,19,0,S,6,10,TRIANGLE
26,20,1,S,6,10,TRIANGLE
26,21,1,S,4,8,CIRCLE
26,22,0,S,4,8,CIRCLE
26,23,1,S,4,8,CIRCLE
26,24,1,S,4,8,CIRCLE
26,25,0,S,4,8,CIRCLE
26,26,1,S,4,8,CIRCLE
26,27,0,S,4,8,CIRCLE
26,28,0,S,6,8,STAR
26,29,1,S,6,8,STAR
26,30,0,S,6,8,STAR
26,31,1,S,4,10,TRIANGLE
26,32,1,S,4,10,TRIANGLE
26,33,0,S,4,10,TRIANGLE
26,34,0,S,8,10,CIRCLE
26,35,1,S,8,10,CIRCLE
26,36,0,S,8,10,CIRCLE
26,37,1,S,8,10,CIRCLE
26,38,1,S,8,10,CIRCLE
26,39,0,S,8,10,CIRCLE
26,40,0,S,4,8,STAR
26,41,0,S,4,8,STAR
26,42,0,S,6,10,CIRCLE
26,43,0,S,6,10,CIRCLE
26,44,1,S,6,10,CIRCLE
26,45,0,S,4,6,STAR
26,46,0,S,4,6,STAR
26,47,1,S,4,6,STAR
26,48,0,S,6,10,CIRCLE
26,49,1,S,6,10,CIRCLE
26,50,0,S,6,10,CIRCLE
26,51,0,S,6,10,CIRCLE
26,52,0,S,8,10,STAR
26,53,0,S,8,10,STAR
26,54,1,S,8,10,STAR
26,55,0,S,6,8,SQUARE
26,56,0,S,6,8,SQUARE
26,57,0,S,6,8,SQUARE
26,58,1,S,4,8,STAR
26,59,0,S,4,8,STAR
26,60,0,S,4,8,STAR
26,61,0,S,6,8,TRIANGLE
26,62,0,S,6,8,TRIANGLE
26,63,1,S,6,8,TRIANGLE
26,64,1,S,4,6,SQUARE
26,65,0,S,4,6,SQUARE
26,66,0,S,4,6,SQUARE
26,67,0,S,4,6,SQUARE
26,68,0,S,4,6,SQUARE
26,69,1,S,4,6,SQUARE
26,70,1,S,4,6,SQUARE
26,71,0,S,4,8,CIRCLE
26,72,1,S,4,8,CIRCLE
26,73,0,S,4,8,CIRCLE
26,74,0,S,6,8,SQUARE
26,75,1,S,6,8,SQUARE
26,76,1,S,6,8,SQUARE
26,77,0,S,6,8,SQUARE
26,78,0,S,4,10,CIRCLE
26,79,1,S,4,10,CIRCLE
26,80,1,S,4,10,TRIANGLE
26,81,0,S,4,10,TRIANGLE
26,82,1,S,4,10,TRIANGLE
26,83,1,S,4,10,SQUARE
26,84,1,S,4,10,SQUARE
26,85,0,S,4,10,SQUARE
26,86,0,S,4,6,TRIANGLE
26,87,0,S,4,6,TRIANGLE
26,88,1,S,6,8,CIRCLE
26,89,0,S,6,8,CIRCLE
26,90,0,S,4,8,TRIANGLE
26,91,0,S,4,8,TRIANGLE
26,92,1,S,8,10,CIRCLE
26,93,1,S,8,10,CIRCLE
26,94,0,S,6,8,STAR
26,95,1,S,6,8,STAR
26,96,1,S,4,10,TRIANGLE
26,97,0,S,4,10,TRIANGLE
26,98,0,S,4,6,SQUARE
26,99,1,S,4,6,SQUARE
26,100,1,S,4,6,SQUARE
27,1,0,A,4,6,TRIANGLE
27,2,0,A,4,6,TRIANGLE
27,3,1,A,4,6,TRIANGLE
27,4,1,A,4,6,STAR
27,5,0,A,4,6,STAR
27,6,1,A,4,6,STAR
27,7,0,A,6,10,TRIANGLE
27,8,1,A,6,10,TRIANGLE
27,9,1,A,6,10,TRIANGLE
27,10,1,A,6,10,CIRCLE
27,11,0,A,6,10,CIRCLE
27,12,1,A,6,8,SQUARE
27,13,0,A,6,8,SQUARE
27,14,0,A,6,8,SQUARE
27,15,0,A,4,8,TRIANGLE
27,16,0,A,4,8,TRIANGLE
27,17,0,A,4,8,TRIANGLE
27,18,0,A,4,10,STAR
27,19,0,A,4,10,STAR
27,20,0,A,4,10,STAR
27,21,0,A,6,10,SQUARE
27,22,1,A,6,10,SQUARE
27,23,1,A,6,8,CIRCLE
27,24,0,A,6,8,CIRCLE
27,25,1,A,6,10,STAR
27,26,1,A,6,10,STAR
27,27,1,A,6,10,STAR
27,28,0,A,4,6,TRIANGLE
27,29,0,A,4,6,TRIANGLE
27,30,1,A,6,8,CIRCLE
27,31,1,A,6,8,CIRCLE
27,32,1,A,6,8,CIRCLE
27,33,1,A,4,8,SQUARE
27,34,1,A,4,8,SQUARE
27,35,1,A,4,8,SQUARE
27,36,1,A,8,10,CIRCLE
27,37,0,A,8,10,CIRCLE
27,38,0,A,8,10,CIRCLE
27,39,0,A,4,8,SQUARE
27,40,1,A,4,8,SQUARE
27,41,0,A,4,10,CIRCLE
27,42,0,A,4,10,CIRCLE
27,43,1,A,4,10,CIRCLE
27,44,0,A,6,8,SQUARE
27,45,0,A,6,8,SQUARE
27,46,1,A,6,10,CIRCLE
27,47,0,A,6,10,CIRCLE
27,48,1,A,6,10,CIRCLE
27,49,0,A,6,10,CIRCLE
27,50,1,A,6,10,TRIANGLE
27,51,1,A,6,10,TRIANGLE
27,52,1,A,6,10,TRIANGLE
27,53,1,A,6,10,TRIANGLE
27,54,1,A,6,10,TRIANGLE
27,55,0,A,4,8,CIRCLE
27,56,1,A,4,8,CIRCLE
27,57,1,A,4,8,CIRCLE
27,58,1,A,4,8,STAR
27,59,1,A,4,8,STAR
27,60,1,A,6,8,SQUARE
27,61,1,A,6,8,SQUARE
27,62,1,A,6,8,SQUARE
27,63,0,A,6,8,SQUARE
27,64,1,A,6,10,STAR
27,65,0,A,6,10,STAR
27,66,1,A,4,6,CIRCLE
27,67,0,A,4,6,CIRCLE
27,68,1,A,4,10,STAR
27,69,1,A,4,10,STAR
27,70,0,A,4,10,STAR
27,71,1,A,4,10,STAR
27,72,0,A,4,6,SQUARE
27,73,0,A,4,6,SQUARE
27,74,0,A,4,10,CIRCLE
27,75,1,A,4,10,CIRCLE
27,76,0,A,4,10,CIRCLE
27,77,1,A,4,10,CIRCLE
27,78,1,A,6,8,STAR
27,79,0,A,6,8,STAR
27,80,1,A,6,8,STAR
27,81,0,A,4,10,CIRCLE
27,82,0,A,4,10,CIRCLE
27,83,0,A,4,10,CIRCLE
27,84,0,A,4,8,STAR
27,85,1,A,4,8,STAR
27,86,0,A,4,8,STAR
27,87,1,A,8,10,CIRCLE
27,88,0,A,8,10,CIRCLE
27,89,0,A,8,10,CIRCLE
27,90,1,A,6,10,TRIANGLE
27,91,1,A,6,10,TRIANGLE
27,92,1,A,6,10,TRIANGLE
27,93,0,A,4,6,CIRCLE
27,94,1,A,4,6,CIRCLE
27,95,1,A,4,6,CIRCLE
27,96,0,A,4,6,TRIANGLE
27,97,1,A,4,6,TRIANGLE
27,98,0,A,4,6,TRIANGLE
27,99,0,A,6,10,STAR
27,100,1,A,6,10,STAR
28,1,1,S,4,10,STAR
28,2,1,S,4,10,STAR
28,3,1,S,6,10,SQUARE
28,4,0,S,6,10,SQUARE
28,5,0,S,6,10,SQUARE
28,6,1,S,6,10,SQUARE
28,7,1,S,6,10,SQUARE
28,8,0,S,6,10,SQUARE
28,9,1,S,6,10,SQUARE
28,10,1,S,4,10,TRIANGLE
28,11,1,S,4,10,TRIANGLE
28,12,0,S,4,10,TRIANGLE
28,13,1,S,6,8,CIRCLE
28,14,1,S,6,8,CIRCLE
28,15,1,S,6,8,CIRCLE
28,16,1,S,4,10,SQUARE
28,17,0,S,4,10,SQUARE
28,18,0,S,4,10,SQUARE
28,19,1,S,4,8,STAR
28,20,1,S,4,8,STAR
28,21,1,S,4,8,STAR
28,22,0,S,8,10,TRIANGLE
28,23,1,S,8,10,TRIANGLE
28,24,0,S,8,10,TRIANGLE
28,25,0,S,6,10,SQUARE
28,26,1,S,6,10,SQUARE
28,27,0,S,6,10,SQUARE
28,28,0,S,4,8,CIRCLE
28,29,0,S,4,8,CIRCLE
28,30,1,S,4,8,CIRCLE
28,31,1,S,4,8,CIRCLE
28,32,1,S,4,6,SQUARE
28,33,1,S,4,6,SQUARE
28,34,0,S,4,6,SQUARE
28,35,0,S,4,8,TRIANGLE
28,36,0,S,4,8,TRIANGLE
28,37,1,S,4,8,TRIANGLE
28,38,1,S,4,8,TRIANGLE
28,39,0,S,4,10,STAR
28,40,0,S,4,10,STAR
28,41,0,S,4,10,STAR
28,42,1,S,4,10,STAR
28,43,1,S,4,6,SQUARE
28,44,1,S,4,6,SQUARE
28,45,1,S,4,6,SQUARE
28,46,0,S,6,10,TRIANGLE
28,47,0,S,6,10,TRIANGLE
28,48,0,S,6,10,TRIANGLE
28,49,1,S,6,10,TRIANGLE
28,50,1,S,4,6,SQUARE
28,51,1,S,4,6,SQUARE
28,52,1,S,4,6,SQUARE
28,53,1,S,4,6,STAR
28,54,1,S,4,6,STAR
28,55,0,S,4,6,STAR
28,56,1,S,4,6,CIRCLE
28,57,1,S,4,6,CIRCLE
28,58,0,S,4,6,CIRCLE
28,59,0,S,8,10,SQUARE
28,60,1,S,8,10,SQUARE
28,61,0,S,8,10,SQUARE
28,62,0,S,4,6,STAR
28,63,0,S,4,6,STAR
28,64,0,S,4,6,STAR
28,65,0,S,4,6,STAR
28,66,0,S,4,10,SQUARE
28,67,1,S,4,10,SQUARE
28,68,0,S,4,10,SQUARE
